Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
49874,6,02/03/2018 09:01:58,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49875,6,02/03/2018 09:01:58,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,184,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 08:59:53,115951460,17,20,579,904,517,0,34.05882353,125.0452271,376,0,45.2,118.0979076,12.78983464,0.319099044,3220873.889,4644669.693,10000000.0,1.0,116000000.0,7245655.875,4424691.853,10000000.0,166.0,116000000.0,6101608.474,4875803.09,10000000.0,1.0,0,0,0,0,352,544,0.146613074,0.17248597,0,517,39.02631579,118.3080009,13996.78307,0,0,1,1,0,0,0,1,1,40.08108108,34.05882353,45.2,0,0,0,0,0,0,17,579,20,904,8192,1311,13,20,48842.08333,75053.50784,277573.0,20919.0,9612032.417,1341447.703,10000000.0,5352930.0,Benign
123,17,02/03/2018 09:00:06,19005,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5051.302289,105.2354644,19005.0,0.0,19005.0,19005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,52.61773218,52.61773218,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:00:18,116106124,63,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.542607038,1872679.419,4043140.854,32300000.0,531209.0,116000000.0,1872679.419,4043140.854,32300000.0,531209.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.542607038,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,63,0,0,0,-1,-1,0,0,7609273.0,0.0,7609273.0,7609273.0,32300000.0,0.0,32300000.0,32300000.0,Benign
80,6,02/03/2018 09:00:44,115059630,16,14,447,788,436,0,27.9375,108.8175652,788,0,56.28571429,210.6018586,10.73356485,0.260734369,3967573.448,4880683.799,10000000.0,14.0,115000000.0,7670642.0,4168913.236,10000000.0,148.0,110000000.0,8475713.692,3758940.085,10000000.0,550.0,0,0,0,0,332,424,0.13905833,0.121676039,0,788,39.83870968,159.3581076,25395.00645,0,0,1,1,0,0,0,1,0,41.16666667,27.9375,56.28571429,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,17527.09091,20184.03752,78384.0,11343.0,9999251.0,15389.92663,10000000.0,9952849.0,Benign
445,6,02/03/2018 09:02:40,177169,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.57731319,59056.33333,102246.1373,177120.0,1.0,177169.0,88584.5,125275.9871,177168.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,16.93298489,5.644328297,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:02:47,156464,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25.56498619,52154.66667,88271.04141,154073.0,70.0,156464.0,78232.0,107354.3657,154143.0,2321.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,19.17373965,6.391246549,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:01:59,65545526,9,7,38,0,31,0,4.222222222,10.04711125,0,0,0.0,0.0,0.579749715,0.244105143,4369701.733,4951816.063,10000000.0,30.0,65500000.0,8193190.75,3692078.893,10000000.0,30.0,60200000.0,10000000.0,134.2829103,10000000.0,10000000.0,0,0,0,0,180,224,0.137309143,0.106796,0,31,2.294117647,7.414215281,54.97058824,0,0,0,0,1,0,0,0,0,2.4375,4.222222222,0.0,0,0,0,0,0,0,9,38,7,0,253,1311,7,20,20995.0,64.92303135,21083.0,20888.0,9342647.286,1765533.789,10000000.0,5338793.0,Benign
443,6,02/03/2018 09:01:27,111575375,7,3,169,92,46,0,24.14285714,23.19790631,46,0,30.66666667,26.55811238,2.339225837,0.089625511,12400000.0,24600000.0,58400000.0,2.0,112000000.0,18600000.0,28700000.0,58400000.0,18.0,58500000.0,29300000.0,41400000.0,58500000.0,2.0,1,0,0,0,140,60,0.062737858,0.026887653,0,46,27.90909091,22.55861053,508.8909091,0,1,0,0,1,0,0,0,0,30.7,24.14285714,30.66666667,0,0,0,0,0,0,7,169,3,92,258,184,3,20,156098.0,52.32590181,156135.0,156061.0,55600000.0,3899799.257,58400000.0,52900000.0,Benign
443,6,02/03/2018 09:01:19,116169005,39,85,9043,16380,1292,0,231.8717949,502.2436073,1051,0,192.7058824,307.9619574,218.8449492,1.067410365,944463.4553,1749817.593,4982246.0,0.0,116000000.0,3057079.079,2067316.985,5140474.0,109898.0,116000000.0,1382221.333,2013639.473,5039596.0,0.0,0,0,0,0,780,1700,0.335717776,0.731692589,0,1292,203.384,377.1151485,142215.8352,0,0,0,0,1,0,0,0,2,205.0241935,231.8717949,192.7058824,0,0,0,0,0,0,39,9043,85,16380,5564,5565,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:03:24,281737,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.19763822,93912.33333,162608.1079,281676.0,1.0,281737.0,140868.5,199216.729,281736.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.64822867,3.549409556,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,02/03/2018 09:03:24,96236,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.5644873,32078.66667,55521.18187,96189.0,1.0,96236.0,48118.0,68047.71398,96235.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,31.17336548,10.39112183,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:01:24,116057875,24,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.206793378,5045994.565,19193.8977,5090808.0,5016857.0,116000000.0,5045994.565,19193.8977,5090808.0,5016857.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.206793378,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,5045994.565,19193.8977,5090808.0,5016857.0,Benign
123,17,02/03/2018 09:02:14,18791,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5108.828695,106.4339311,18791.0,0.0,18791.0,18791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,53.21696557,53.21696557,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:02:31,111668273,59,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.528350609,1925315.052,4079293.391,31300000.0,151188.0,112000000.0,1925315.052,4079293.391,31300000.0,151188.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.528350609,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,4671391.0,0.0,4671391.0,4671391.0,31300000.0,0.0,31300000.0,31300000.0,Benign
445,6,02/03/2018 09:05:17,284840,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14.04297149,94946.66667,164410.8832,284792.0,0.0,284840.0,142420.0,201412.2956,284840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.53222862,3.510742873,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:03:20,116189994,36,80,7751,14953,1292,0,215.3055556,488.2671294,1051,0,186.9125,299.4139928,195.4040896,0.998364799,1010347.774,1863268.035,4978609.0,0.0,116000000.0,3319714.114,2091055.24,5093595.0,117626.0,116000000.0,1470065.557,2136661.874,5030796.0,0.0,0,0,0,0,720,1600,0.309837351,0.688527448,0,1292,194.0512821,365.357804,133486.3249,0,0,0,0,1,0,0,0,2,195.7241379,215.3055556,186.9125,0,0,0,0,0,0,36,7751,80,14953,5564,5565,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:03:25,116106322,24,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.20670709,5048100.957,19062.0273,5079762.0,5013048.0,116000000.0,5048100.957,19062.0273,5079762.0,5013048.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20670709,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,5048100.957,19062.0273,5079762.0,5013048.0,Benign
53,17,02/03/2018 08:51:24,38633,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,3727.383325,51.76921285,38633.0,0.0,38633.0,38633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,25.88460642,25.88460642,44,100,62.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:05:37,23873,3,5,427,2266,427,0,142.3333333,246.5285649,1460,0,453.2,662.2470838,112805.2612,335.1066058,3410.428571,5594.663286,11623.0,0.0,11740.0,5870.0,8085.058936,11587.0,153.0,12304.0,3076.0,5816.941178,11794.0,0.0,0,0,0,0,72,112,125.6649772,209.4416286,0,1460,299.2222222,519.3456888,269719.9444,0,0,1,1,0,0,0,1,1,336.625,142.3333333,453.2,0,0,0,0,0,0,3,427,5,2266,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:05:37,200,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10000.0,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,10000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:40,396266,9,7,512,4473,194,0,56.88888889,83.48269947,1430,0,639.0,695.7693583,12579.93368,40.37691853,26417.73333,81028.42212,317205.0,1.0,396266.0,49533.25,108854.2696,317205.0,18.0,67557.0,11259.5,18603.51156,47900.0,1.0,0,0,0,0,192,152,22.71201668,17.66490186,0,1430,293.2352941,523.5647679,274120.0662,0,0,1,1,0,0,0,1,0,311.5625,56.88888889,639.0,0,0,0,0,0,0,9,512,7,4473,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:40,396676,9,7,512,4472,194,0,56.88888889,83.48269947,1430,0,638.8571429,695.6206889,12564.41025,40.33518539,26445.06667,77065.29799,300646.0,1.0,396676.0,49584.5,102924.5148,300646.0,16.0,84244.0,14040.66667,25246.23874,64586.0,1.0,0,0,0,0,192,152,22.68854178,17.64664361,0,1430,293.1764706,523.4494048,273999.2794,0,0,1,1,0,0,0,1,0,311.5,56.88888889,638.8571429,0,0,0,0,0,0,9,512,7,4472,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:40,411510,9,7,512,4472,194,0,56.88888889,83.48269947,1430,0,638.8571429,695.6206889,12111.49182,38.88119365,27434.0,86840.06442,339989.0,1.0,411510.0,51438.75,117039.0882,339989.0,16.0,59939.0,9989.833333,15572.16484,40141.0,1.0,0,0,0,0,192,152,21.87067143,17.01052222,0,1430,293.1764706,523.4494048,273999.2794,0,0,1,1,0,0,0,1,0,311.5,56.88888889,638.8571429,0,0,0,0,0,0,9,512,7,4472,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:41,90158,8,9,509,7568,194,0,63.625,85.64200822,1460,0,840.8888889,724.9731796,89587.16919,188.5578651,5634.875,8097.459197,26911.0,0.0,90158.0,12879.71429,11057.29303,28281.0,18.0,78876.0,9859.5,13254.44498,27116.0,0.0,0,0,0,0,172,192,88.73311298,99.8247521,0,1460,448.7222222,642.9680081,413407.8595,0,0,1,1,0,0,0,1,1,475.1176471,63.625,840.8888889,0,0,0,0,0,0,8,509,9,7568,8192,62,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:41,90517,8,9,509,7568,194,0,63.625,85.64200822,1460,0,840.8888889,724.9731796,89231.857,187.8100246,5657.3125,10322.36709,39692.0,1.0,90517.0,12931.0,13265.66287,39692.0,27.0,79146.0,9893.25,17831.07748,51581.0,1.0,0,0,0,0,172,192,88.38118806,99.42883657,0,1460,448.7222222,642.9680081,413407.8595,0,0,1,1,0,0,0,1,1,475.1176471,63.625,840.8888889,0,0,0,0,0,0,8,509,9,7568,8192,62,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49966,6,02/03/2018 09:05:41,258,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,147286.8217,11627.90698,129.0,159.8061325,242.0,16.0,258.0,258.0,0.0,258.0,258.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,7751.937984,3875.968992,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49967,6,02/03/2018 09:05:41,299,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,127090.301,10033.44482,149.5,193.0401513,286.0,13.0,299.0,299.0,0.0,299.0,299.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,6688.963211,3344.481605,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49965,6,02/03/2018 09:05:41,425,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,89411.76471,7058.823529,212.5,282.1356057,412.0,13.0,425.0,425.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,4705.882353,2352.941176,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49975,6,02/03/2018 09:05:41,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49977,6,02/03/2018 09:05:41,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:40,569243,9,7,512,4471,194,0,56.88888889,83.48269947,1430,0,638.7142857,695.4721931,8753.730832,28.10750418,37949.53333,112536.6732,440013.0,1.0,569243.0,71155.375,150516.0517,440013.0,19.0,114618.0,19103.0,31157.49078,78842.0,1.0,0,0,0,0,192,152,15.8104711,12.29703308,0,1430,293.1176471,523.3341287,273878.6103,0,0,1,1,0,0,0,1,0,311.4375,56.88888889,638.7142857,0,0,0,0,0,0,9,512,7,4471,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49968,6,02/03/2018 09:05:41,3621,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,10494.33858,828.5004143,1810.5,2520.835675,3593.0,28.0,3621.0,3621.0,0.0,3621.0,3621.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,552.3336095,276.1668048,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:42,49817,8,8,515,7502,197,0,64.375,86.93336939,1460,0,937.75,710.0482378,160929.0001,321.1755023,3321.133333,5082.869477,13928.0,1.0,49817.0,7116.714286,5835.355936,13928.0,20.0,38398.0,5485.428571,9859.064135,25700.0,1.0,0,0,0,0,172,172,160.5877512,160.5877512,0,1460,471.5882353,655.2438533,429344.5074,0,0,1,1,0,0,0,1,1,501.0625,64.375,937.75,0,0,0,0,0,0,8,515,8,7502,8192,60,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49984,6,02/03/2018 09:05:42,8573,3,1,97,0,66,0,32.33333333,33.02019584,0,0,0.0,0.0,11314.59232,466.5811268,2857.666667,4935.773935,8557.0,0.0,8573.0,4286.5,6062.026435,8573.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,349.9358451,116.6452817,0,66,32.6,33.01211899,1089.8,0,1,0,0,1,0,0,0,0,40.75,32.33333333,0.0,0,0,0,0,0,0,3,97,1,0,62,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:37,5712781,8,7,588,5141,342,0,73.5,127.5057422,1460,0,734.4285714,697.8867762,1002.839073,2.62569141,408055.7857,1452466.76,5453414.0,1.0,5712781.0,816111.5714,2045386.121,5453414.0,28.0,143291.0,23881.83333,36722.94214,74342.0,1.0,0,0,0,0,172,152,1.400368752,1.225322658,0,1460,358.0625,565.9007532,320243.6625,0,0,1,1,0,0,0,1,0,381.9333333,73.5,734.4285714,0,0,0,0,0,0,8,588,7,5141,8192,131,3,20,259339.0,0.0,259339.0,259339.0,5453414.0,0.0,5453414.0,5453414.0,Benign
49953,6,02/03/2018 09:05:43,1,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,53000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,0,0,0,0,0,0,2,53,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 09:05:41,5349604,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.747718897,1783201.333,3006097.341,5253904.0,12.0,5349604.0,2674802.0,3647401.027,5253904.0,95700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.560789172,0.186929724,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:40,5830239,8,6,313,4501,189,0,39.125,68.7488961,1460,0,750.1666667,740.0249771,825.6951387,2.401273773,448479.9231,1583726.591,5719145.0,1.0,5830239.0,832891.2857,2154782.681,5719145.0,15.0,38046.0,7609.2,11142.88377,25620.0,1.0,0,0,0,0,172,132,1.372156442,1.029117331,0,1460,320.9333333,574.1479982,329645.9238,0,0,1,1,0,0,0,1,0,343.8571429,39.125,750.1666667,0,0,0,0,0,0,8,313,6,4501,8192,60,3,20,111079.0,0.0,111079.0,111079.0,5719145.0,0.0,5719145.0,5719145.0,Benign
49960,6,02/03/2018 09:05:46,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,60,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:05:37,18717659,10,19,1698,15810,645,0,169.8,247.0284734,1460,0,832.1052632,680.6226638,935.3733819,1.549339049,668487.8214,2080212.728,9968476.0,0.0,13700000.0,1523849.889,3252770.513,9968476.0,231.0,18600000.0,1036082.833,2570794.172,10100000.0,0.0,0,0,0,0,212,404,0.534254845,1.015084205,0,1460,583.6,646.31297,417720.4552,0,0,1,1,0,0,0,1,1,603.7241379,169.8,832.1052632,0,0,0,0,0,0,10,1698,19,15810,8192,150,5,20,3746173.0,0.0,3746173.0,3746173.0,9968476.0,0.0,9968476.0,9968476.0,Benign
49952,6,02/03/2018 09:05:56,211,1,3,53,0,53,53,53.0,0.0,0,0,0.0,0.0,251184.8341,18957.34597,70.33333333,69.86653944,151.0,29.0,0.0,0.0,0.0,0.0,0.0,182.0,91.0,84.85281374,151.0,31.0,1,0,0,0,20,60,4739.336493,14218.00948,0,53,21.2,29.02929555,842.7,0,1,0,0,1,0,0,0,3,26.5,53.0,0.0,0,0,0,0,0,0,1,53,3,0,150,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:04:06,115189827,18,17,610,528,517,0,33.88888889,121.3138317,376,0,31.05882353,96.20321628,9.87934464,0.303846276,3387936.088,4713593.7,10000000.0,16.0,115000000.0,6775872.176,4659222.654,10000000.0,20.0,110000000.0,6902466.875,4793204.335,10000000.0,768.0,0,0,0,0,372,484,0.156263799,0.147582477,0,517,31.61111111,106.8200831,11410.53016,0,0,1,1,0,0,0,1,0,32.51428571,33.88888889,31.05882353,0,0,0,0,0,0,18,610,17,528,8192,1129,14,20,35103.27273,47056.23678,176983.0,20845.0,10000000.0,17251.82368,10000000.0,9952826.0,Benign
445,6,02/03/2018 09:06:29,162847,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.56293331,54282.33333,93936.62104,162751.0,42.0,162847.0,81423.5,115073.8505,162793.0,54.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.42219998,6.140733326,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,02/03/2018 09:04:38,119464026,63,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.527355407,1926839.129,2920915.714,17000000.0,511495.0,119000000.0,1926839.129,2920915.714,17000000.0,511495.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.527355407,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,63,0,0,0,-1,-1,0,0,35100000.0,43100000.0,65500000.0,4623584.0,13400000.0,4921503.661,17000000.0,7812746.0,Benign
445,6,02/03/2018 09:07:00,252093,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.86716014,84031.0,145488.8075,252027.0,0.0,252093.0,126046.5,178256.6698,252093.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.9003701,3.966790034,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
